file_index,file_name,language,content,score
2704,connectionLiveDisplay.m,matlab,"        if con.nSourceClass~=1 && con.nSourceAxisScale == 2 && ~is3freq
            set(gca, 'XScale', 'log')
        end
        if con.nTargetAxisScale == 2
            set(gca, 'YScale', 'log')
        end
        if isfield(con, 'sourceAxisTick') && ~is3freq
            set(gca, 'XTick', con.sourceAxisTick);
        end
        if isfield(con, 'targetAxisTick')
            set(gca, 'YTick', con.targetAxisTick);
        end
        if is3freq
            if con.nSourceClass == 1 % stimulus source
                xlabel(sprintf('Stimulus pair: Stimulus %d', con.source))
            else
                xlabel(sprintf('Oscillator pair: Network %d', con.source))
            end
        elseif con.nSourceClass == 1 && con.sourceN > 1  % channelized stimulus
            xlabel(sprintf('Channel: Stimulus %d', con.source))
        else
            xlabel(sprintf('Oscillator natural frequency (Hz): Network %d', con.source))
        end",23.15
2704,connectionLiveDisplay.m,matlab,"            colormap(gca, circular);
            
            cb = colorbar;
            ylabel(sprintf('Oscillator natural frequency (Hz): Network %d', con.target))
            set(cb, 'YTick',      [-pi, -pi/2, 0, pi/2, pi])
            set(cb, 'YTickLabel', {'-pi  ', '-pi/2', ' 0  ', ' pi/2', ' pi  '})
            set(gca, 'CLim', [-pi pi])
            if con.nSourceClass~=1 && con.nSourceAxisScale == 2 && ~is3freq
                set(gca, 'XScale', 'log')
            end
            if con.nTargetAxisScale == 2
                set(gca, 'YScale', 'log')
            end
            if isfield(con, 'sourceAxisTick') && ~is3freq
                set(gca, 'XTick', con.sourceAxisTick);
            end
            if isfield(con, 'targetAxisTick')
                set(gca, 'YTick', con.targetAxisTick);
            end
            
            if is3freq
                if con.nSourceClass == 1 % stimulus source",24.89
2706,connectivity.m,matlab,"function [E2V, T2E, E2T, T2T, V2T] = connectivity(T)

nf = size(T,1);
nv = max(T(:));

E2V = [T(:,1) T(:,2) ; T(:,2) T(:,3) ; T(:,3) T(:,1)];
[E2V,id] = sort(E2V,2);
[E2V,ia,ic] = unique(E2V,'rows');

edgeSg = id(:,1) - id(:,2);
t2es = [edgeSg(1:nf), edgeSg((nf+1):(2*nf)), edgeSg((2*nf+1):end)];
edgeSg = edgeSg(ia);

e1 = ic(1:nf);
e2 = ic((nf+1):(2*nf));
e3 = ic((2*nf+1):end);
T2E = [e1 e2 e3];

bound = find(accumarray(T2E(:), 1) == 1);
nB = length(bound);
[~, idx] = sort([e1; e2; e3; bound]);
idx(idx <= 3*nf) = mod(idx(idx <= 3*nf)-1, nf)+1;
E2T = reshape(idx', [2, size(E2V,1)])';
E2T(E2T > nf) = 0;
E2T = [E2T, edgeSg, -edgeSg];

T2T = [E2T(T2E(:,1),1), E2T(T2E(:,2),1), E2T(T2E(:,3),1), E2T(T2E(:,1),2), E2T(T2E(:,2),2), E2T(T2E(:,3),2)];
T2T = sort((T2T ~= repmat((1:nf)', [1,6])).*T2T, 2);
T2T = T2T(:,4:6);


T2E = T2E.*t2es;

I = zeros(3*nf,1);
J = zeros(3*nf,1);
K = ones(3*nf,1);
",9.66
2707,ConnectivityComputer.m,matlab,"classdef ConnectivityComputer < handle

    properties (Access = public)

    end

    properties (Access = private)
        mesh
        levelSet
        characteristicFunction
        designVariable

        materialInterpolation
        filter
    end

    properties (Access = private)

    end

    methods (Access = public)

        function obj = ConnectivityComputer()
            obj.init();
            obj.createMesh();
            obj.createLevelSet();",42.62
2707,ConnectivityComputer.m,matlab,"            s.boundaryMesh   = obj.mesh.createBoundaryMesh;
            uMesh              = UnfittedMesh(s);
            uMesh.compute(obj.levelSet.fValues);

            sC.uMesh = uMesh;
            obj.characteristicFunction  = CharacteristicFunction.create(sC);
        end

        function createFilter(obj)
            s.filterType = 'LUMP';
            s.mesh  = obj.mesh;
            s.trial = P1Function.create(obj.mesh,1);
            f = Filter.create(s);
            obj.filter = f;
        end

        function createDesignVariable(obj)
            sD.fun  = obj.filter.compute(obj.characteristicFunction,'QUADRATIC');
            sD.mesh = obj.mesh;
            sD.type = 'Density';
            dens    = DesignVariable.create(sD);
            obj.designVariable = dens;
        end

        function computeComplianceFunctional(obj)
            obj.materialInterpolation = obj.computeMaterialInterpolation();
            s.mesh = obj.mesh;
            s.type    = 'ELASTIC';
            s.scale = 'MACRO';
            s.material = obj.createMaterial();
            s.dim = '2D';
            s.bc = obj.createBoundaryConditionsForElasticity();
            s.interpolationType = 'LINEAR';
            fem = FEM.create(s);
            fem.solve();




            sH.type = 'ByInterpolation';
            sH.material = obj.createMaterial();
            sH.interpolationSettings.interpolation = obj.materialInterpolation;


            homogVarComp = HomogenizedVarComputer.create(sH);


            s.type = 'compliance';",22.95
2707,ConnectivityComputer.m,matlab,"            mat.compute(s);
        end

        function bc = createBoundaryConditionsForElasticity(obj)
            bM = obj.mesh.createBoundaryMesh();

            dirichletBc.boundaryId=1;
            dirichletBc.dof=[1,2];
            dirichletBc.value=[0,0];
            newmanBc.boundaryId=2;
            newmanBc.dof=[2];
            newmanBc.value=[-1];

            [dirichlet,pointload] = obj.createBc(bM,dirichletBc,newmanBc);
            bc.dirichlet=dirichlet;
            bc.pointload=pointload;
        end

        function [dirichlet,pointload] = createBc(obj,boundaryMesh,dirchletBc,newmanBc)
            dirichlet = obj.createBondaryCondition(boundaryMesh,dirchletBc);
            pointload = obj.createBondaryCondition(boundaryMesh,newmanBc);
        end

        function cond = createBondaryCondition(obj,bM,condition)",23.23
2709,connectivity_map_generator.m,matlab,"function  [connectivity_matrix] = connectivity_map_generator(modelName,non_linear_blklist)

    warning('off');

    global lookUpTable;
    global lookUpTableIndex;
    global parentsList;
    global blockTypeList;
    global discardList;
    global connMatrix;
    global portConnMatrix;
    lookUpTableIndex = 1;
    global simpleBlockList;
    errorOccured = 0;
    
    global blockList; % will come from modelReader
    global handleList;
    
    blockList=non_linear_blklist;
    handleList = cell(length(blockList), 1); % Keeps handles of blocks
    inPortList = cell(length(blockList), 1); % If an item is input port, keeps # of port
    outPortList = cell(length(blockList), 1); % If an item is output port, keeps # of port
    connHandleList = cell(length(blockList), 1); % If an item is input/output port of its parent, keeps handle of its parent
   
    for i = 1:length(blockList)

        fprintf('\\n\\nblock %d) ',i);
        name = get_param(blockList{i}, 'Name');   

        fprintf(' Name= %s ',name); 
        handleList{i} = get_param(blockList{i}, 'Handle');
        try
            blockType = get_param(blockList{i}, 'BlockType');

            if(strcmpi(blockType,'RelationalOperator')||strcmpi(blockType,'Logic'))
                oper = get_param(blockList{i}, 'Operator');
            elseif(strcmpi(blockType,'Constant'))
                sname{cnt,1} = get_param(blockList{i}, 'Value');
                cnt=cnt+1;",27.43
2709,connectivity_map_generator.m,matlab,"    for i = 2:length(blockList)
            findDestinations(i);
    end
    for i = 2:length(blockList)
        for j = 2:length(blockList)
            if ~isempty(portConnMatrix{i,j})
                s=size(portConnMatrix{i,j});
                for k=1:s(2)
                    fprintf('\\nfrom %d(%d) to %d(%d) ',i,portConnMatrix{i,j}(k).src,j,portConnMatrix{i,j}(k).dst)
                end
            end
        end
    end  
    try
        newConnMatrix = discardItemsFromConnMatrix(connMatrix, discardList);       
    catch
        fprintf('Error occured. i=%d\\n', i);
        errorOccured = 1;
    end

    eval([modelName,'([],[],[],''term'');']);
    
    connectivity_matrix= connMatrix; 
end

function simpleConnMatrix = discardItemsFromConnMatrix(connMatrix, discardList)
    global blockList;
    global simpleBlockList;
    numberOfDeleted = 0;
    simpleBlockList = blockList;
    
    simpleConnMatrix = connMatrix;
    for i = 1:length(discardList)
        if (i == 1) || (discardList{i} == 1)",24.58
2709,connectivity_map_generator.m,matlab,"    blockType = blockTypeList{blockIndex};

    if strcmpi(blockType,'Inport') || strcmpi(blockType,'Outport')
        parentsHandle = get_param(get_param(blockList{blockIndex}, 'Parent'), 'Handle');
        if parentsHandle == handleList{1} % Parent is model => this block is Inport/Outport of model, Do not discard.
            discardList{blockIndex} = 0;
        else
            discardList{blockIndex} = 1;
        end
    elseif strcmpi(blockType,'Goto') || strcmpi(blockType,'From') ...
           || strcmpi(blockType,'DataStoreMemory') || strcmpi(blockType,'none') ...
           || strcmpi(blockType,'TriggerPort')
        discardList{blockIndex} = 1;
    elseif checkIfBlockIsAParent(handleList{blockIndex}) > 0
        discardList{blockIndex} = 1;
    else
        discardList{blockIndex} = 0;
    end
    
    if discardList{blockIndex} == 0
            portsOfBlock = get_param(blockList{blockIndex}, 'PortConnectivity');

            try
                portWidthList = get_param(blockList(blockIndex), 'CompiledPortWidths');
                portTypeList = get_param(blockList(blockIndex), 'CompiledPortDataTypes');
                portDimOK = 1;
            catch
                portWidthList = {};
                portTypeList = {};
                portDimOK = 0;
            end

            outPortIndex = 0; % blockPortIndex starts from input ports but outPortIndex is 1 for first output port.
            for blockPortIndex = 1:length(portsOfBlock) % for each port
                if ~isempty(portsOfBlock(blockPortIndex,1).DstBlock)
                    outPortIndex = outPortIndex + 1;
                    if isempty(portsOfBlock(blockPortIndex,1).SrcBlock)
                        fprintf('\\n %d) SrcBlock is empty ',blockIndex)
                    end
                end
                for blockDestination = 1:length(portsOfBlock(blockPortIndex,1).DstBlock) % for each destination
                    fprintf(' DstPort(%d)=%d ',blockDestination,portsOfBlock(blockPortIndex,1).DstPort(blockDestination));
                    if (portDimOK == 1)
                        edgeCost = portWidthList{1,1}.Outport(outPortIndex);
                    else
                        edgeCost = 1;
                    end
                    try
                        dataSize = sizeof(portTypeList{1,1}.Outport{outPortIndex});
                    catch",20.05
2709,connectivity_map_generator.m,matlab,"   
    ports.dst=dstPort;
    ports.src=srcPort;
    
    if strcmpi(blockType,'Inport') || strcmpi(blockType,'From') % This destination is an Inport or From:
        fprintf('Error: block index %d is %s and can not be destination of a block\\n', blockIndex, blockType);
    elseif firstChild > 0 % This destination is parent of some block(s)
        foundInputChild = 0;
        hasTriggerChild = 0;
        for i = firstChild:length(parentsList) % search children
             if parentsList{i} == blockHandle % this (i) is a child
                 if strcmpi(blockTypeList{i},'Inport') % This child is an Inport
                     if (inputPortNo == str2num(get_param(blockList{i}, 'Port'))) || inputPortNo == 0 %inputPortNo = 0 means connect everything
                         portsOfChild = get_param(blockList{i}, 'PortConnectivity');
                         for childPortIndex = 1:length(portsOfChild)
                            for childDestination = 1:length(portsOfChild(childPortIndex,1).DstBlock) % for each destination
                                dstBlockIndex = getIndexFromHandle(portsOfChild(childPortIndex,1).DstBlock(childDestination)); % get index of destination
                                listDestinations(sourceBlockIndex, edgeCost, dstBlockIndex, portsOfChild(childPortIndex,1).DstPort(childDestination),srcPort); % mark each destination of inport child
                            end
                         end
                         foundInputChild = 1;
                         break; % We already found and processed related inport child, no need to search other children.
                     end
                 elseif strcmpi(blockTypeList{i},'TriggerPort') % This child is a TriggerPort
                     hasTriggerChild = 1; % Mark that this block has a trigger input. We will use this if we can't find a matchinf Inport.
                 end
             end
        end
        if foundInputChild == 0 % Could not find related Inport child
            if (hasTriggerChild == 1) || (inputPortNo == 0) % That means this connection goes to or comes from trigger. We will connect to all children
                for i = firstChild:length(parentsList) % search children
                    if parentsList{i} == blockHandle % this (i) is a child
                         if ~(strcmpi(blockTypeList{i},'Inport') || strcmpi(blockTypeList{i},'Outport') ...
                                 || strcmpi(blockTypeList{i},'TriggerPort') || strcmpi(blockType,'Goto') ...
                                 || strcmpi(blockType,'From') || strcmpi(blockType,'DataStoreMemory') || strcmpi(blockType,'none'))
                              listDestinations(sourceBlockIndex, edgeCost, i,-1,-1); % mark each child as a destination
                         end
                    end
                end
            end
        end
    elseif strcmpi(blockType,'Outport') % This destination is an Outport
        outPortNo = str2num(get_param(blockList{blockIndex}, 'Port'));
        
        if parentsList{blockIndex} == handleList{1} % Parent is model itself so this block is outport of the model
           connMatrix(sourceBlockIndex, blockIndex) = edgeCost;
           portConnMatrix{sourceBlockIndex, blockIndex} = [portConnMatrix{sourceBlockIndex, blockIndex} ports];",21.9
2712,connectMake.m,matlab,"function C = connectMake(n1, n2, type, varargin)

if nargin < 3 || ~ischar(type)
    error('Must specify kernel type: full, near, one, or gaus');
end
if ~any(strcmpi(type,{'full' 'near' 'one' 'gaus'}))
    error('Must specify kernel type: full, near, one, or gaus');
end

amp  = 1;                   % Set defaults
switch n2.nFspac
    case 2 % log spacing
        range = 1.02; % freq ratio
    case 1 % lin spacing
        range = .02; % freq difference
end
complexKernel = 0;
modes = 1;
amps = 1;
ranges = 1;


if ~isempty(varargin) && isscalar(varargin{1})
    amp = varargin{1};
    if length(varargin) > 1 && isscalar(varargin{2})
        range = varargin{2};
    end
end


for i = 1:length(varargin)
    
    if ischar(varargin{i}) && strcmpi(varargin{i}(1:3),'com')
        complexKernel = 1;
    end
    
    if strcmpi(varargin{i},'modes') && length(varargin) > i && ~ischar(varargin{i+1})
        modes = varargin{i+1};
    end
    
    if strcmpi(varargin{i},'amps') && length(varargin) > i && ~ischar(varargin{i+1})
        amps = varargin{i+1};
        amps = amps/max(amps); % normalize so that max(amps) = 1
    end",20.71
2712,connectMake.m,matlab,"for nn = 1:length(modes)
    switch type
        case 'full'
            R1 = ones(size(F));
        case 'near'
            R1 = amps(nn)*(abs(F-log2(modes(nn))) <= sigma(nn) + eps);
            R1 = R1/(2*floor((sigma(nn) + eps)/df)+1); % normalization
        case 'one'
            R1 = eye(n2.N, n1.N);
        case 'gaus'
            R1 = amps(nn)*gaussPdf(F, log2(modes(nn)), sigma(nn));
            R1 = R1*df; % normalization
            if complexKernel
                Q1 = (pi/2)*erf((F-log2(modes(nn)))/sigma(nn));
            end
    end
    ind = find(abs(R1) > abs(R));
    R(ind) = R1(ind);
    if complexKernel && strcmpi(type, 'gaus')
        Q(ind) = Q1(ind);
    end
end

C = R.*exp(1i*Q);
C = amp*C; % Scale to user-specified strength
C(abs(C)<max(max(abs(C)))/100) = 0; % eliminate zeros so we can declare sparse

function RF = relFreq(f1, f2)
[F1, F2] = meshgrid(f1, f2);
RF = F1./F2;
function DF = diffFreq(f1, f2)
[F1, F2] = meshgrid(f1, f2);
DF = F1 - F2;",21.95
2713,connectopic_laplacian.m,matlab,"function [img_pca,img_pca_null]=connectopic_laplacian(s,ind_ins,N,Vn,Null)




img_pca=zeros(N);
w=squareform(pdist(s));  %similarity to distance mapping

fprintf('Thresholding to minimum density needed for graph to remain connected\\n');
ind_upper=find(triu(ones(length(w),length(w)),1));
[~,ind_srt]=sort(w(ind_upper));
w_thresh=zeros(length(w),length(w));
dns=linspace(0.001,1,1000);
for i=1:length(dns)
    ttl=ceil(length(ind_upper)*dns(i));
    w_thresh(ind_upper(ind_srt(1:ttl)))=s(ind_upper(ind_srt(1:ttl)));
    [~,comp_sizes]=get_components(~~w_thresh+~~w_thresh');
    if length(comp_sizes)==1
        break
    end
end

fprintf('Density=%0.2f%%\\n',100*(length(find(~~w_thresh))/length(ind_upper)));
dns=dns(i);
w_thresh=w_thresh+w_thresh';

fprintf('Computing Laplacian\\n');
L=diag(sum(w_thresh))-w_thresh;

fprintf('Finding eigenvectors\\n');
[v,d]=eig(L);d=diag(d);

per=1./d(2:end);
per=per/sum(per)*100;
 

if v(1,Vn)>v(end,Vn)
    y=v(:,Vn);
else
    y=-v(:,Vn);
end
min_val=min(y);
y=y-min_val;
img_pca(ind_ins)=y;

if nargin==5
    fprintf('Null Model: Synthetic data + MST + Geometry\\n');
    NumNull=Null.NumNull;
    T=Null.T;",19.88
2713,connectopic_laplacian.m,matlab,"        ss=ss+ss';
        
        mst=adjacency(minspantree(graph(ss)));
        ind_mst_upper=find(triu(mst,1));
        
        ind_srt_ttl=ind_upper(ind_srt(1:ttl));
        ind_rand=randperm(length(ind_srt_ttl));
        ind_srt_ttl=ind_srt_ttl(ind_rand);
        
        Nm=length(ind_mst_upper);
        w_thresh_null=zeros(size(s));
        w_thresh_null(ind_mst_upper)=s(ind_srt_ttl(1:Nm));
        
        ind_remain=setdiff(ind_z_upper,ind_mst_upper);
        ind_rand=randperm(length(ind_remain));
        ind_remain=ind_remain(ind_rand);
        w_thresh_null(ind_remain(1:ttl-Nm))=s(ind_srt_ttl(Nm+1:ttl));
        
        [~,comp_sizes]=get_components(~~w_thresh_null+~~w_thresh_null');
        if length(comp_sizes)~=1
            fprintf('Warning: Null model is not fully connected\\n')
        end
        dns_null=length(find(~~w_thresh_null))/length(ind_upper);
        fprintf('Density null=%0.2f%%\\n',dns_null*100);
        
        w_thresh_null=w_thresh_null + w_thresh_null';
        
        fprintf('Computing Laplacian\\n');",18.06
